recharge_id,msisdn,amount,plan_id,channel,timestamp,status,balance_after
5133,9558642272,239.00,2017,Online,2025-10-30 12:21:00,SUCCESS,392.29
5134,9482533923,849.00,2022,App,2026-06-18 06:01:00,SUCCESS,914.26
5135,9501391277,199.00,2011,Bank Portal,2026-01-07 17:27:00,SUCCESS,261.17
5136,9527284966,420.24,2004,USSD,2026-02-08 17:33:00,SUCCESS,587.05
5137,9355426056,949.00,2013,USSD,2026-08-07 01:56:00,SUCCESS,1142.23
5138,9268684760,149.00,2002,Bank Portal,2026-01-12 17:44:00,SUCCESS,256.42
5139,9991659092,149.00,2003,Bank Portal,2026-05-06 07:28:00,SUCCESS,330.64
5140,9416028817,316.90,2011,,2026-03-26 22:03:00,SUCCESS,458.00
5141,9725626819,488.34,2014,USSD,2025-12-16 17:25:00,SUCCESS,1498.55
5142,9173360980,179.00,2012,Online,2026-07-13 07:55:00,SUCCESS,198.61
5143,9579464701,179.00,2009,Bank Portal,2025-09-06 07:27:00,SUCCESS,361.04
5144,9622843019,899.00,2018,Retailer,2026-07-24 06:30:00,SUCCESS,1252.14
5145,9483401426,199.00,2011,,2026-03-28 13:49:00,FAILED,98.33
5146,9353531213,299.00,2020,Online,2026-07-26 03:50:00,SUCCESS,1082.69
5147,9177510663,899.00,2018,Retailer,2025-08-23 07:45:00,SUCCESS,959.60
5148,9440265125,249.00,2014,Retailer,2026-04-21 07:21:00,SUCCESS,1265.46
5149,9114380351,603.20,2010,Retailer,2025-12-26 15:35:00,SUCCESS,802.44
5150,9678936110,459.48,2010,USSD,2026-02-13 13:00:00,PENDING,64.46
5151,9023427973,149.00,2003,Online,2025-08-14 22:10:00,FAILED,65.89
5152,9740512270,249.00,2014,App,2025-08-24 19:21:00,SUCCESS,900.63
5153,9729501750,849.00,2015,USSD,2026-01-09 07:45:00,SUCCESS,2573.01
5154,9228698920,799.00,2005,App,2025-12-17 10:51:00,SUCCESS,1717.75
5155,9304705811,239.00,2017,Retailer,2025-11-01 01:24:00,SUCCESS,502.63
5156,9422588457,649.00,2019,Retailer,2026-06-18 12:31:00,SUCCESS,1002.46
5157,9423299732,649.00,2019,App,2026-03-07 13:29:00,SUCCESS,1218.94
5158,9687032557,649.00,2019,USSD,2026-05-11 20:15:00,SUCCESS,780.69
5159,9930876997,239.00,2017,USSD,2026-01-08 07:40:00,SUCCESS,569.02
5160,9059956673,751.67,2002,Retailer,2025-09-26 03:43:00,SUCCESS,843.48
5161,9123505302,479.00,2024,Retailer,2026-03-26 11:03:00,SUCCESS,631.45
5162,9357747761,239.00,2017,Retailer,2026-01-02 21:06:00,SUCCESS,413.01
5163,9188707264,508.43,2022,Retailer,2025-12-05 02:37:00,SUCCESS,1316.31
5164,9416108450,845.16,2012,Bank Portal,2026-02-21 11:45:00,SUCCESS,922.33
5165,9991659092,849.00,2022,App,2026-05-04 03:38:00,SUCCESS,1179.64
5166,9134947253,179.00,2008,Retailer,2026-07-21 19:28:00,FAILED,27.70
5167,9757547702,649.00,2019,Online,2026-01-11 02:48:00,SUCCESS,3993.39
5168,9946822836,899.00,2018,Bank Portal,2026-05-02 01:54:00,SUCCESS,966.40
5169,9587920991,199.00,2004,Bank Portal,2025-10-06 04:15:00,FAILED,720.26
5170,9325737452,299.00,2020,,2026-06-27 17:25:00,SUCCESS,780.47
5171,9485475786,199.00,2004,USSD,2025-11-19 02:38:00,FAILED,187.60
5172,9330836010,149.00,2002,USSD,2026-04-05 12:24:00,SUCCESS,317.99
5173,9239123013,250.86,2007,Bank Portal,2026-06-09 07:05:00,SUCCESS,416.65
5174,9154558412,849.00,2022,App,2026-05-03 01:26:00,SUCCESS,872.52
5175,9958944015,256.99,2007,USSD,2025-11-13 08:42:00,SUCCESS,342.18
5176,9998955932,949.00,2010,Online,2026-01-21 20:57:00,SUCCESS,985.22
5177,9012947379,179.00,2009,Online,2026-03-10 07:48:00,SUCCESS,3445.11
5178,9856519072,199.00,2004,Retailer,2026-07-20 02:22:00,SUCCESS,215.29
5179,9307517257,179.00,2009,Retailer,2026-07-21 11:33:00,SUCCESS,338.21
5180,9691727530,199.00,2011,Online,2026-05-30 04:21:00,SUCCESS,735.47
5181,9025367205,849.00,2015,Retailer,2026-06-07 22:58:00,SUCCESS,1034.41
5182,9861142110,399.00,2007,Retailer,2026-05-14 18:38:00,SUCCESS,421.70
5183,9686640704,179.00,2009,USSD,2025-12-12 12:27:00,PENDING,329.38
5184,9720847062,199.00,2004,USSD,2025-09-10 05:54:00,SUCCESS,296.95
5185,9659889840,849.00,2015,Online,2025-09-06 13:02:00,SUCCESS,1032.65
5186,9495731812,259.76,2001,App,2026-05-15 21:11:00,SUCCESS,339.34
5187,9923520067,149.00,2003,USSD,2026-04-06 10:58:00,SUCCESS,413.87
5188,9380481498,899.00,2018,USSD,2026-06-11 22:05:00,SUCCESS,1479.04
5189,9355749693,499.00,2001,Online,2025-08-17 08:53:00,SUCCESS,658.37
5190,9065164218,762.61,2001,App,2026-05-26 07:33:00,SUCCESS,944.39
5191,9727819951,179.00,2009,App,2025-09-05 03:17:00,FAILED,21.21
5192,9665891208,179.00,2008,Retailer,2025-11-21 20:35:00,SUCCESS,377.01
5193,9136712602,99.00,2023,Retailer,2026-06-17 19:19:00,FAILED,213.13
5194,9737347016,179.00,2008,Retailer,2026-05-09 08:43:00,FAILED,3086.88
5195,9738680601,899.00,2016,Bank Portal,2026-04-13 09:38:00,SUCCESS,981.39
5196,9775099364,179.00,2012,App,2026-01-01 01:16:00,SUCCESS,3332.99
5197,9605619891,179.00,2009,USSD,2025-11-23 08:45:00,SUCCESS,204.91
5198,9623001421,99.00,2023,App,2026-05-10 13:30:00,SUCCESS,842.80
5199,9734229757,678.65,2001,USSD,2026-06-14 19:28:00,SUCCESS,716.99
5200,9545979618,249.00,2014,,2026-02-20 16:29:00,SUCCESS,321.52
5201,9689351480,149.00,2002,Bank Portal,2026-08-07 09:19:00,SUCCESS,322.01
5202,9304705811,109.69,2001,Retailer,2026-06-07 16:55:00,SUCCESS,612.32
5203,9029344093,849.00,2022,Retailer,2026-02-13 06:01:00,SUCCESS,995.35
5204,9961535300,949.00,2013,USSD,2026-06-02 12:43:00,SUCCESS,1019.70
5205,9801875959,399.00,2006,Bank Portal,2025-11-30 06:04:00,SUCCESS,565.24
5206,9607041615,99.00,2023,USSD,2026-04-11 14:56:00,SUCCESS,236.63
5207,9684777684,949.00,2013,App,2025-11-28 21:51:00,SUCCESS,1044.62
5208,9194060115,179.00,2009,Retailer,2026-03-18 10:08:00,SUCCESS,343.83
5209,9579317328,922.03,2009,App,2026-05-31 21:35:00,PENDING,159.67
5210,9206038695,2999.00,2025,Bank Portal,2025-10-27 02:52:00,SUCCESS,3016.99
5211,9256463561,799.00,2005,Bank Portal,2025-10-11 00:18:00,SUCCESS,879.73
5212,9789487873,899.00,2016,USSD,2026-04-30 22:50:00,SUCCESS,964.83
5213,9873910138,249.00,2014,USSD,2026-04-23 07:06:00,SUCCESS,635.10
5214,9230472880,239.00,2017,,2025-10-18 18:49:00,PENDING,210.91
5215,9581731174,149.00,2002,Retailer,2025-08-09 05:23:00,SUCCESS,1188.01
5216,9195190492,179.00,2012,USSD,2025-12-18 01:45:00,SUCCESS,199.85
5217,9470322610,179.00,2009,Retailer,2026-01-02 16:18:00,FAILED,266.88
5218,9316729329,149.00,2003,USSD,2025-11-17 16:27:00,PENDING,50.41
5219,9581082032,249.00,2014,Online,2026-02-04 17:11:00,SUCCESS,1127.89
5220,9206038695,2999.00,2025,App,2026-06-01 01:11:00,SUCCESS,6015.99
5221,9302722320,479.00,2024,Online,2026-05-26 17:49:00,FAILED,72.40
5222,9894939802,949.00,2010,Retailer,2026-07-10 18:47:00,SUCCESS,1055.16
5223,9933786876,199.00,2004,Retailer,2026-02-09 06:08:00,SUCCESS,233.83
5224,9608818002,649.00,2019,Bank Portal,2025-09-28 17:17:00,SUCCESS,700.11
5225,9591608837,479.00,2024,App,2025-11-26 19:28:00,SUCCESS,518.86
5226,9547891427,399.00,2007,Online,2026-01-11 06:32:00,SUCCESS,445.31
5227,9606159969,499.00,2001,USSD,2026-05-31 19:07:00,SUCCESS,535.34
5228,9665103464,249.00,2014,App,2026-05-18 18:50:00,SUCCESS,799.29
5229,9658056089,179.00,2012,Retailer,2026-03-02 06:37:00,SUCCESS,374.92
5230,9068472035,2999.00,2025,Online,2025-10-08 14:32:00,SUCCESS,3163.38
5231,9506592288,179.00,2012,App,2025-12-02 12:21:00,SUCCESS,277.56
5232,9961535300,149.00,2003,USSD,2025-09-02 22:19:00,SUCCESS,1168.70
5233,9316479699,849.00,2015,,2025-11-29 20:46:00,SUCCESS,1878.66
5234,9236700278,849.00,2022,Bank Portal,2025-11-17 06:36:00,PENDING,519.07
5235,9085933854,849.00,2015,USSD,2026-06-10 06:05:00,SUCCESS,953.87
5236,9588907707,149.00,2002,USSD,2025-08-17 19:05:00,SUCCESS,187.37
5237,9446331140,399.00,2006,USSD,2026-03-01 01:52:00,SUCCESS,491.91
5238,9160525441,849.00,2022,Online,2026-06-27 01:00:00,SUCCESS,888.19
5239,9362714591,179.00,2009,App,2025-11-27 02:39:00,SUCCESS,900.72
5240,9454072380,699.00,2021,Online,2026-01-13 11:05:00,PENDING,156.92
5241,9458969397,949.00,2010,Bank Portal,2025-12-02 21:43:00,SUCCESS,2001.97
5242,9376973273,656.41,2023,Retailer,2026-01-09 05:55:00,SUCCESS,1763.34
5243,9984325517,199.00,2011,Retailer,2026-05-22 13:43:00,SUCCESS,685.34
5244,9429642099,814.40,2023,Bank Portal,2025-11-10 16:19:00,SUCCESS,819.47
5245,9527541428,65.72,2002,Retailer,2026-08-08 10:01:00,SUCCESS,223.22
5246,9749321705,2999.00,2025,Retailer,2026-07-28 22:09:00,SUCCESS,3001.34
5247,9932056913,299.00,2020,Bank Portal,2025-08-14 00:18:00,SUCCESS,487.62
5248,9065164218,699.00,2021,App,2025-10-24 01:27:00,SUCCESS,1643.39
5249,9234782907,399.00,2006,Retailer,2025-08-22 05:17:00,SUCCESS,938.22
5250,9319116101,199.00,2004,Bank Portal,2025-08-11 21:44:00,SUCCESS,223.04
5251,9021931666,399.00,2007,USSD,2025-11-09 16:36:00,SUCCESS,419.39
5252,9422283441,88.62,2007,Retailer,2026-05-01 13:23:00,SUCCESS,153.79
5253,9547891427,949.00,2013,Online,2026-06-28 04:12:00,SUCCESS,1394.31
5254,9440774688,799.00,2005,USSD,2026-06-17 12:45:00,PENDING,180.65
5255,9721469059,899.00,2018,Retailer,2026-04-23 16:12:00,SUCCESS,952.34
5256,9425099296,949.00,2010,App,2026-02-22 04:07:00,SUCCESS,1003.46
5257,9472560051,479.00,2024,Retailer,2026-04-23 01:17:00,SUCCESS,618.29
5258,9181222607,603.22,2005,Retailer,2026-05-04 02:57:00,SUCCESS,1215.82
5259,9579542300,883.32,2019,Bank Portal,2026-05-02 06:25:00,FAILED,599.19
5260,9234782907,399.00,2006,Retailer,2026-03-31 22:36:00,SUCCESS,1337.22
5261,9891083617,249.00,2014,Bank Portal,2025-11-24 15:52:00,FAILED,147.77
5262,9434869251,199.00,2011,Bank Portal,2026-04-29 09:57:00,SUCCESS,288.06
5263,9455982650,479.00,2024,USSD,2026-06-22 17:00:00,SUCCESS,1199.95
5264,9092179830,179.00,2012,Bank Portal,2026-03-11 16:01:00,SUCCESS,377.26
5265,9828545976,589.90,2023,Online,2026-07-04 21:10:00,SUCCESS,696.59
5266,9741440412,2999.00,2025,App,2026-05-29 02:24:00,SUCCESS,3114.76
5267,9588907707,499.00,2001,App,2025-11-23 23:26:00,SUCCESS,686.37
5268,9437201389,949.00,2013,Bank Portal,2025-12-30 00:40:00,SUCCESS,1612.32
5269,9134104277,949.00,2013,Retailer,2025-11-30 19:21:00,SUCCESS,1837.33
5270,9261384676,479.00,2024,Retailer,2026-01-30 15:55:00,SUCCESS,549.29
5271,9282756188,649.00,2019,USSD,2025-10-04 20:43:00,SUCCESS,765.85
5272,9457517519,499.00,2001,Retailer,2026-06-01 01:59:00,PENDING,51.42
5273,9495356155,699.00,2021,USSD,2026-03-27 22:27:00,SUCCESS,1257.27
5274,9112558734,179.00,2012,Retailer,2026-02-17 21:52:00,FAILED,121.42
5275,9259460539,239.00,2017,USSD,2026-03-18 08:07:00,SUCCESS,808.49
5276,9815290082,949.00,2013,App,2026-05-13 17:32:00,SUCCESS,1004.24
5277,9420426042,179.00,2008,Retailer,2026-03-02 01:08:00,SUCCESS,321.48
5278,9910559280,199.00,2011,,2025-09-15 09:13:00,SUCCESS,518.79
5279,9336375767,401.13,2010,Bank Portal,2026-04-06 16:29:00,SUCCESS,895.72
5280,9592347229,949.00,2013,USSD,2026-01-12 18:39:00,SUCCESS,1530.28
5281,9308834099,399.00,2006,Online,2026-08-01 06:29:00,SUCCESS,1196.72
5282,9858401300,287.40,2013,Bank Portal,2026-05-06 02:24:00,SUCCESS,486.47
5283,9431187970,239.00,2017,Bank Portal,2026-04-19 22:24:00,SUCCESS,1099.68
5284,9733681770,949.00,2010,USSD,2026-03-16 22:10:00,SUCCESS,1131.71
5285,9686640704,179.00,2008,Online,2026-06-15 06:59:00,SUCCESS,508.38
5286,9335507529,2999.00,2025,Retailer,2025-09-06 01:06:00,SUCCESS,4442.90
5287,9476792837,649.00,2019,Retailer,2026-05-14 04:38:00,SUCCESS,1432.00
5288,9360172235,199.00,2011,Retailer,2025-11-12 16:49:00,SUCCESS,336.12
5289,9258117595,573.01,2023,USSD,2026-05-07 12:58:00,SUCCESS,1414.10
5290,9370869533,299.00,2020,App,2025-09-02 10:21:00,SUCCESS,1177.48
5291,9656701006,649.00,2019,Retailer,2025-11-22 03:10:00,SUCCESS,834.15
5292,9999880197,2999.00,2025,Retailer,2025-09-21 02:21:00,FAILED,107.05
5293,9916707768,249.00,2014,Bank Portal,2026-05-09 21:32:00,SUCCESS,304.74
5294,9865560183,849.00,2022,Retailer,2025-10-01 17:43:00,SUCCESS,872.16
5295,9731762453,2999.00,2025,App,2026-05-04 04:03:00,SUCCESS,3673.67
5296,9141509800,499.00,2001,Online,2025-10-31 00:04:00,SUCCESS,1388.05
5297,9291680295,149.00,2002,USSD,2026-06-09 12:14:00,SUCCESS,1708.67
5298,9521719609,165.05,2004,USSD,2025-09-22 15:08:00,FAILED,53.12
5299,9574159426,949.00,2010,USSD,2025-08-29 03:45:00,FAILED,1104.52
5300,9374066522,149.00,2002,Bank Portal,2025-10-14 03:36:00,SUCCESS,297.69
5301,9710275623,254.84,2014,App,2026-04-04 07:01:00,SUCCESS,540.43
5302,9607160117,410.68,2020,Retailer,2025-11-19 22:18:00,FAILED,933.09
5303,9308945692,499.00,2001,USSD,2025-08-08 17:44:00,SUCCESS,814.88
5304,9307536991,479.00,2024,App,2026-05-28 11:46:00,SUCCESS,481.43
5305,9406746988,699.00,2021,Bank Portal,2026-05-20 09:34:00,SUCCESS,763.17
5306,9181222607,799.00,2005,Online,2025-11-13 23:22:00,SUCCESS,2014.82
5307,9726984694,523.19,2001,Bank Portal,2025-12-21 18:04:00,SUCCESS,938.00
5308,9431640300,899.00,2018,Online,2026-05-06 05:46:00,PENDING,138.37
5309,9959700796,899.00,2016,,2025-10-24 11:09:00,PENDING,51.47
5310,9167460172,179.00,2008,USSD,2026-07-03 02:40:00,FAILED,92.03
5311,9650566117,949.00,2013,Retailer,2025-09-01 18:47:00,SUCCESS,1114.84
5312,9001662644,149.00,2003,Online,2026-01-15 04:44:00,FAILED,195.16
5313,9492238773,179.00,2009,USSD,2026-04-28 04:09:00,PENDING,71.93
5314,9830485236,179.00,2009,Bank Portal,2026-07-26 15:16:00,SUCCESS,250.49
5315,9616735243,949.00,2010,Online,2025-11-30 00:15:00,SUCCESS,952.62
5316,9070299550,179.00,2012,Online,2026-03-04 15:33:00,SUCCESS,290.19
5317,9740236194,149.00,2003,App,2025-12-20 23:49:00,SUCCESS,331.27
5318,9973494914,399.00,2007,USSD,2026-07-27 18:46:00,SUCCESS,405.64
5319,9641590162,149.00,2002,Bank Portal,2026-05-02 23:51:00,SUCCESS,180.18
5320,9213007439,899.00,2018,App,2026-06-04 08:42:00,SUCCESS,1586.20
5321,9258561653,59.67,2024,Retailer,2026-05-11 20:07:00,SUCCESS,98.16
5322,9434669687,957.72,2020,Bank Portal,2026-05-21 13:43:00,SUCCESS,1564.66
5323,9122807235,799.00,2005,Bank Portal,2026-04-03 12:12:00,SUCCESS,846.55
5324,9376973273,179.00,2008,Online,2026-02-17 11:20:00,SUCCESS,1942.34
5325,9074570229,136.55,2020,Online,2026-04-01 22:33:00,SUCCESS,1024.48
5326,9045768958,899.00,2018,Retailer,2025-10-30 11:10:00,SUCCESS,1806.57
5327,9892073721,699.00,2021,Online,2026-01-26 11:33:00,SUCCESS,700.52
5328,9013422314,499.00,2001,USSD,2026-05-07 13:08:00,SUCCESS,604.22
5329,9480293802,149.00,2002,Retailer,2025-10-23 18:47:00,SUCCESS,332.99
5330,9087603389,849.00,2015,Retailer,2026-03-30 13:35:00,SUCCESS,906.38
5331,9612267016,179.00,2012,App,2026-07-21 12:11:00,SUCCESS,547.81
5332,9806192469,188.41,2010,Bank Portal,2026-07-29 06:40:00,SUCCESS,404.02
5333,9587920991,899.00,2018,,2026-07-20 01:03:00,SUCCESS,1619.26
5334,9325409489,685.51,2022,Bank Portal,2025-12-02 15:09:00,SUCCESS,715.55
5335,9263974247,849.00,2022,Online,2026-01-31 22:00:00,SUCCESS,1200.57
5336,9274829332,949.00,2013,Bank Portal,2026-01-31 14:49:00,SUCCESS,1345.37
5337,9403044114,949.00,2010,App,2026-07-23 10:02:00,SUCCESS,962.33
5338,9441625786,799.00,2005,App,2025-11-05 08:47:00,SUCCESS,827.37
5339,9665103464,499.00,2001,USSD,2026-07-13 01:47:00,SUCCESS,1298.29
5340,9174678054,649.00,2019,App,2026-03-04 21:16:00,SUCCESS,816.41
5341,9032536933,149.00,2002,Bank Portal,2026-06-27 02:16:00,SUCCESS,1101.24
5342,9746640394,944.33,2011,Online,2026-07-14 15:13:00,SUCCESS,1174.56
5343,9224390869,674.59,2023,Online,2026-04-17 03:17:00,SUCCESS,2114.78
5344,9320578433,179.00,2008,Bank Portal,2026-03-19 08:09:00,FAILED,1404.52
5345,9308216567,239.00,2017,App,2025-10-01 20:40:00,SUCCESS,1088.36
5346,9857989753,299.00,2020,Bank Portal,2026-05-10 19:16:00,SUCCESS,491.28
5347,9117958992,179.00,2009,Retailer,2026-05-12 11:40:00,SUCCESS,415.23
5348,9356224399,199.00,2004,Bank Portal,2026-02-01 06:32:00,SUCCESS,450.03
5349,9539790584,149.00,2002,Online,2025-12-07 15:27:00,SUCCESS,866.68
5350,9183088032,699.00,2021,Retailer,2025-10-25 02:36:00,SUCCESS,851.60
5351,9042835025,124.93,2022,Bank Portal,2026-08-01 14:37:00,SUCCESS,302.43
5352,9307517257,292.30,2005,USSD,2026-02-12 07:18:00,SUCCESS,630.51
5353,9493283580,79.27,2016,App,2025-08-16 06:31:00,SUCCESS,408.45
5354,9594823692,949.00,2010,Retailer,2025-11-17 22:42:00,SUCCESS,2101.29
5355,9400994219,75.86,2010,App,2026-07-18 01:34:00,SUCCESS,1647.18
5356,9630673196,199.00,2011,Retailer,2025-12-11 12:08:00,FAILED,37.28
5357,9978158041,503.63,2004,App,2025-09-11 04:22:00,FAILED,164.23
5358,9932056913,499.00,2001,Bank Portal,2026-07-12 16:27:00,SUCCESS,986.62
5359,9110172562,179.00,2008,Online,2026-01-19 02:46:00,SUCCESS,1204.06
5360,9598580352,239.00,2017,USSD,2026-04-01 16:55:00,SUCCESS,636.87
5361,9651772535,479.00,2024,Retailer,2026-07-12 17:21:00,SUCCESS,1341.60
5362,9622848354,249.00,2014,Online,2025-12-09 12:23:00,FAILED,39.05
5363,9610048563,699.00,2021,Online,2025-12-26 05:26:00,SUCCESS,847.14
5364,9181106569,149.00,2002,Retailer,2025-11-27 09:04:00,SUCCESS,266.79
5365,9992816237,399.00,2007,Online,2025-08-19 13:32:00,SUCCESS,416.75
5366,9856039757,499.00,2001,Online,2026-03-07 14:35:00,SUCCESS,499.42
5367,9168608302,399.00,2007,App,2026-02-23 22:11:00,SUCCESS,558.73
5368,9592373798,849.00,2015,,2026-05-31 03:00:00,SUCCESS,1487.32
5369,9483401426,949.00,2013,Online,2026-03-04 18:31:00,SUCCESS,1047.33
5370,9357747761,179.00,2009,Online,2026-03-16 04:16:00,SUCCESS,592.01
5371,9290913772,199.00,2011,USSD,2026-04-26 07:32:00,SUCCESS,723.34
5372,9840608577,118.63,2018,Bank Portal,2025-08-14 23:56:00,SUCCESS,1979.02
5373,9785090735,899.00,2018,USSD,2025-08-29 21:23:00,SUCCESS,1780.05
5374,9589109415,863.03,2006,App,2025-10-19 00:07:00,SUCCESS,1066.17
5375,9345866103,799.00,2005,Bank Portal,2025-12-05 11:41:00,FAILED,124.51
5376,9924300529,899.00,2018,Online,2026-01-11 01:52:00,SUCCESS,974.09
5377,9330836010,99.00,2023,Online,2025-11-11 04:12:00,SUCCESS,416.99
5378,9356702006,699.00,2021,Retailer,2025-11-17 02:37:00,SUCCESS,1096.81
5379,9973773443,649.00,2019,Bank Portal,2025-12-10 04:38:00,SUCCESS,843.00
5380,9045818325,399.00,2006,Retailer,2026-07-27 12:07:00,FAILED,164.43
5381,9983356172,849.00,2022,App,2026-06-29 07:50:00,PENDING,516.98
5382,9746640394,412.10,2019,Online,2025-12-22 09:22:00,SUCCESS,1586.66
5383,9660714080,949.00,2013,Bank Portal,2026-04-06 17:45:00,SUCCESS,1050.62
5384,9137483789,649.00,2019,Retailer,2026-03-29 21:54:00,FAILED,1140.77
5385,9968180957,479.00,2024,Bank Portal,2026-07-26 14:59:00,SUCCESS,1803.57
5386,9064836134,299.00,2020,Retailer,2026-07-31 14:11:00,SUCCESS,382.98
5387,9456057502,899.00,2016,USSD,2025-08-12 02:56:00,SUCCESS,955.44
5388,9662330633,249.00,2014,,2026-07-29 09:51:00,SUCCESS,262.43
5389,9273823732,849.00,2022,Online,2025-10-14 06:40:00,SUCCESS,912.61
5390,9509668614,179.00,2012,Bank Portal,2026-07-31 21:40:00,SUCCESS,272.32
5391,9230294719,849.00,2022,Retailer,2025-10-03 10:49:00,SUCCESS,1026.34
5392,9282199008,249.00,2014,App,2026-01-20 04:42:00,SUCCESS,283.09
5393,9426601811,179.00,2012,USSD,2026-01-23 23:06:00,FAILED,80.07
5394,9770888384,799.00,2005,App,2026-01-28 07:42:00,SUCCESS,878.02
5395,9402265113,949.00,2013,Retailer,2025-12-29 06:27:00,SUCCESS,954.09
5396,9732154473,479.00,2024,USSD,2025-09-02 01:44:00,SUCCESS,733.68
5397,9407553646,179.00,2008,App,2025-11-09 22:59:00,SUCCESS,279.26
5398,9614023148,199.00,2004,Bank Portal,2026-07-26 03:58:00,PENDING,355.23
5399,9595960872,899.00,2016,Bank Portal,2025-08-17 19:37:00,SUCCESS,1016.50
5400,9492459494,973.65,2008,USSD,2026-02-14 17:19:00,SUCCESS,1131.74
5401,9308834099,179.00,2008,USSD,2025-10-31 01:22:00,SUCCESS,1375.72
5402,9686984591,706.81,2010,USSD,2026-03-24 05:23:00,SUCCESS,774.73
5403,9005140457,649.00,2019,App,2026-04-29 17:45:00,SUCCESS,802.44
5404,9439779851,263.34,2010,USSD,2026-05-08 14:57:00,SUCCESS,447.40
5405,9740122199,299.00,2020,Retailer,2026-01-24 05:40:00,SUCCESS,478.43
5406,9848695986,849.00,2022,USSD,2026-07-04 04:16:00,SUCCESS,849.83
5407,9635739998,849.00,2015,Online,2026-05-20 06:07:00,REFUNDED,53.51
5408,9567082556,406.57,2002,Online,2026-07-12 17:21:00,SUCCESS,680.77
5409,9454072380,75.77,2014,USSD,2025-11-25 02:38:00,SUCCESS,232.69
5410,9941173721,464.23,2013,USSD,2026-05-30 12:52:00,SUCCESS,1416.97
5411,9123505302,2999.00,2025,USSD,2025-10-11 22:28:00,SUCCESS,3630.45
5412,9001622884,179.00,2008,USSD,2026-01-29 10:58:00,SUCCESS,289.41
5413,9470202262,899.00,2018,Online,2025-11-27 06:28:00,SUCCESS,1226.56
5414,9066393064,375.29,2010,Online,2026-06-21 00:05:00,SUCCESS,707.55
5415,9394201342,399.00,2007,Bank Portal,2025-12-17 20:35:00,SUCCESS,555.84
5416,9650566117,99.00,2023,Retailer,2026-01-17 19:28:00,SUCCESS,1213.84
5417,9398299414,499.00,2001,Bank Portal,2025-12-03 16:34:00,SUCCESS,2050.68
5418,9735981530,723.71,2010,USSD,2025-08-19 22:11:00,SUCCESS,888.36
5419,9656701006,372.86,2002,USSD,2025-08-12 12:00:00,SUCCESS,1207.01
5420,9197343538,799.00,2005,Online,2026-05-31 07:37:00,SUCCESS,842.06
5421,9569679306,899.00,2018,USSD,2025-09-21 05:48:00,PENDING,98.12
5422,9675186493,740.14,2014,Bank Portal,2026-04-21 00:42:00,SUCCESS,877.89
5423,9017498386,665.52,2012,,2025-08-19 08:38:00,SUCCESS,746.82
5424,9230345583,299.00,2020,Retailer,2026-01-29 03:55:00,SUCCESS,595.44
5425,9821490395,145.24,2025,Retailer,2026-08-01 02:44:00,SUCCESS,306.70
5426,9728547586,199.00,2011,App,2026-06-13 07:44:00,SUCCESS,237.73
5427,9355426056,199.00,2004,Bank Portal,2026-01-07 01:39:00,SUCCESS,1341.23
5428,9085933854,99.00,2023,Online,2026-01-12 18:33:00,FAILED,953.87
5429,9558663876,899.00,2016,Bank Portal,2026-08-02 12:05:00,SUCCESS,1162.46
5430,9798260963,249.00,2014,App,2025-08-21 04:19:00,FAILED,900.00
5431,9812313324,899.00,2018,USSD,2026-01-23 09:03:00,FAILED,111.32
5432,9045818325,358.51,2007,USSD,2025-11-27 03:10:00,SUCCESS,522.94
5433,9462786865,99.00,2023,Bank Portal,2026-02-13 03:41:00,SUCCESS,186.87
5434,9346344849,179.00,2009,App,2026-02-17 09:14:00,FAILED,77.91
5435,9593991237,649.00,2019,USSD,2025-10-10 06:13:00,SUCCESS,693.20
5436,9713148308,88.92,2025,Bank Portal,2025-11-24 02:21:00,SUCCESS,221.01
5437,9725756966,399.00,2007,Online,2026-04-30 03:38:00,SUCCESS,1419.95
5438,9355426056,479.00,2024,Bank Portal,2026-07-19 17:37:00,SUCCESS,1820.23
5439,9647547109,949.00,2013,Retailer,2025-08-28 18:13:00,SUCCESS,1010.91
5440,9778723545,149.00,2002,USSD,2026-04-13 10:58:00,SUCCESS,274.35
5441,9411479425,149.00,2002,,2026-04-28 12:30:00,SUCCESS,310.85
5442,9647663949,199.00,2004,USSD,2026-08-01 14:32:00,SUCCESS,375.43
5443,9517862781,227.19,2009,Retailer,2026-03-31 02:30:00,SUCCESS,392.01
5444,9808360600,299.00,2020,Bank Portal,2026-07-19 08:20:00,SUCCESS,1121.48
5445,9977358205,949.00,2010,,2026-04-16 10:05:00,SUCCESS,1101.14
5446,9083313677,2999.00,2025,Online,2026-03-17 19:14:00,SUCCESS,3170.55
5447,9258836568,179.00,2012,App,2026-07-21 20:38:00,SUCCESS,3532.07
5448,9858401300,399.00,2006,USSD,2026-07-24 00:00:00,SUCCESS,885.47
5449,9025077405,649.00,2019,App,2025-11-13 21:04:00,SUCCESS,1056.45
5450,9796524099,239.00,2017,USSD,2025-10-07 09:50:00,SUCCESS,360.23
5451,9207627540,399.00,2006,Bank Portal,2026-06-18 09:09:00,SUCCESS,1502.38
5452,9444933349,179.00,2008,USSD,2025-10-23 04:52:00,SUCCESS,335.12
5453,9643945620,899.00,2018,App,2026-06-24 23:13:00,SUCCESS,1146.66
5454,9135110188,949.00,2010,Bank Portal,2026-03-27 10:21:00,SUCCESS,1521.77
